Tidsperiode,Kvalitetsindikator,Måltall,Lokasjon,Verdi,Sektor,Nivå,QualityIndicatorID,LocationId
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Midt-Norge RHF,"1,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Midt-Norge RHF,"1,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"1,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"0,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"1,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"1,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"0,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"1,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"0,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"1,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"1,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"1,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"1,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med dype og organ/hulromsinfeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"1,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Midt-Norge RHF,"1,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Midt-Norge RHF,"1,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Midt-Norge RHF,"1,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Midt-Norge RHF,"1,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"3,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"1,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"1,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Nord RHF,"1,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"2,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"1,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"1,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Sør-Øst RHF,"1,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"1,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"2,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"1,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med overfladiske infeksjoner innen 30 dager etter kirurgi i perioden,Helse Vest RHF,"1,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Midt-Norge RHF,"3,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Midt-Norge RHF,"3,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Midt-Norge RHF,"2,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Midt-Norge RHF,"3,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Nord RHF,"4,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Nord RHF,"2,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Nord RHF,"3,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Nord RHF,"3,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Sør-Øst RHF,"3,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Sør-Øst RHF,"2,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Sør-Øst RHF,"2,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Sør-Øst RHF,"2,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Vest RHF,"2,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Vest RHF,"3,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Vest RHF,"2,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Andel kolecystektomier med postoperative infeksjoner oppstått innen 30 dager etter inngrepet i perioden,Helse Vest RHF,"2,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Midt-Norge RHF,1158,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Midt-Norge RHF,1063,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Midt-Norge RHF,1238,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Midt-Norge RHF,1112,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658776
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Nord RHF,255,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Nord RHF,494,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Nord RHF,742,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Nord RHF,566,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,883658752
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Sør-Øst RHF,3638,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Sør-Øst RHF,3752,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Sør-Øst RHF,4253,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Sør-Øst RHF,4510,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,991324968
2021,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Vest RHF,1244,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2022,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Vest RHF,1254,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2023,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Vest RHF,1228,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2024,Postoperative infeksjoner etter fjerning av galleblære (kolecystektomi),Totalt antall kolecystektomier i perioden,Helse Vest RHF,1360,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,129,983658725
2021,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Midt-Norge RHF,"3,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,983658776
2022,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Midt-Norge RHF,"2,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,983658776
2023,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Midt-Norge RHF,"2,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,983658776
2024,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Midt-Norge RHF,"1,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,983658776
2021,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Nord RHF,"4,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,883658752
2022,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Nord RHF,"0,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,883658752
2023,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Nord RHF,"1,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,883658752
2024,Postoperative infeksjoner etter innsetting av hemiprotese (hofte),Andel kirurgier med dype og organ/hulromsinfeksjoner innen 30 dager etter innsetting av hemiprotese (hofte) i perioden,Helse Nord RHF,"3,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,130,883658752
